date,margin_total,margin_kospi,margin_kosdaq,deposit,margin_dep,margin_mcap,margin_val,misu,bandae_amt,bandae_ratio,bandae_amt_ma,bandae_ratio_ma,kospi_idx,kosdaq_idx,kospi_dd,rv20,turn_val,turn_heat,pctl_margin_total,composite_score,etf_nav
20180921,11.832746,5.990345,5.842401,25.315747,46.74,0.643,0.94,0.171108,57.47,3.2,64.74,4.08,2339.17,827.84,-9.97,8.7,12.531279,0.681,95.9,59.2,
20180928,11.784115,5.926685,5.85743,26.994891,43.65,0.64,1.03,0.138811,52.09,2.9,62.94,3.92,2343.07,822.27,-9.82,9.2,11.399627,0.619,95.5,57.4,
20181005,11.830058,5.960689,5.869369,25.955699,45.58,0.667,1.17,0.212802,127.75,6.5,85.71,5.08,2267.52,773.7,-12.73,11.2,10.079248,0.568,95.7,65.2,
20181012,11.364173,5.823397,5.540776,26.757408,42.47,0.672,1.15,0.226217,117.89,5.7,117.79,5.44,2161.85,731.5,-16.79,20.4,9.8776,0.584,92.0,67.0,
20181019,10.729911,5.529135,5.200775,23.832006,45.02,0.634,1.35,0.136949,76.05,4.8,93.95,4.32,2156.26,740.48,-17.01,20.2,7.964712,0.471,85.6,59.4,
20181026,10.5071,5.406359,5.100741,24.706614,42.53,0.665,1.02,0.223994,147.72,6.9,96.15,6.62,2027.15,663.07,-21.98,21.4,10.269681,0.65,84.6,66.9,
20181102,9.024745,4.705429,4.319316,25.136459,35.9,0.552,0.87,0.143424,73.59,4.4,107.36,5.52,2096.0,690.65,-19.33,26.4,10.379912,0.635,80.7,64.0,
20181109,9.355111,4.832387,4.522723,23.471693,39.86,0.575,1.1,0.143875,68.01,4.6,62.52,4.96,2086.09,687.29,-19.71,20.9,8.479648,0.521,81.3,64.4,
20181116,9.417809,4.86162,4.556189,23.050724,40.86,0.577,1.2,0.141641,43.62,3.0,62.57,4.54,2092.4,690.18,-19.47,20.5,7.868934,0.482,81.4,58.0,
20181123,9.649902,4.964522,4.68538,23.53395,41.0,0.601,1.43,0.16888,67.4,4.1,59.47,4.2,2057.48,683.06,-20.81,16.5,6.760981,0.421,81.7,57.8,
20181130,9.613581,4.907434,4.706147,22.667687,42.41,0.587,0.94,0.119926,53.53,4.6,55.28,4.0,2096.86,695.76,-19.3,10.2,10.185822,0.622,81.4,54.2,
20181207,9.744417,4.963085,4.781332,22.602787,43.11,0.602,1.34,0.125105,106.66,8.7,87.65,7.02,2075.76,685.33,-20.11,12.7,7.287404,0.45,81.8,63.0,
20181214,9.56204,4.908032,4.654008,22.566234,42.37,0.603,1.03,0.13568,69.56,4.2,99.68,6.92,2069.38,666.34,-20.35,14.6,9.322963,0.588,80.3,62.6,
20181221,9.485382,4.856811,4.628571,23.118743,41.03,0.599,1.08,0.132049,99.3,5.3,99.48,6.7,2061.49,673.64,-20.66,14.7,8.770479,0.554,79.8,63.1,
20181228,9.412173,4.84728,4.564894,25.282922,37.23,0.599,1.32,0.142418,42.2,3.3,85.07,6.02,2041.04,675.65,-21.44,14.3,7.154565,0.455,79.0,57.8,
20190104,9.423103,4.822346,4.600757,24.538338,38.4,0.609,1.07,0.158446,99.89,6.8,84.77,5.52,2010.25,664.49,-22.63,13.8,8.821635,0.57,79.1,62.1,
20190111,9.435441,4.7511,4.684341,23.113543,40.82,0.59,1.16,0.120619,64.34,4.3,88.94,5.5,2075.57,686.33,-20.11,15.3,8.163144,0.51,79.2,60.5,
20190118,9.594719,4.776095,4.818624,25.871362,37.09,0.586,0.98,0.147624,75.01,5.8,73.44,6.12,2124.28,696.34,-18.24,14.9,9.79348,0.599,80.6,66.4,
20190125,9.818135,4.838221,4.979914,23.513084,41.76,0.585,0.9,0.116402,78.57,6.3,77.72,5.52,2177.73,711.38,-16.18,13.9,10.882498,0.648,81.9,67.6,
20190201,9.932411,4.869131,5.06328,25.181633,39.44,0.585,0.92,0.117047,88.58,7.3,71.46,5.9,2203.46,716.92,-15.19,11.5,10.826422,0.638,82.5,65.3,
20190208,9.971963,4.890795,5.081168,25.029838,39.84,0.592,1.06,0.120752,85.04,6.4,81.69,6.7,2177.05,728.74,-16.21,12.0,9.376903,0.557,82.5,64.8,
20190215,10.249827,5.028759,5.221068,24.357628,42.08,0.603,1.11,0.143214,100.58,6.2,92.97,6.24,2196.09,738.66,-14.5,11.0,9.201219,0.541,84.3,64.1,
20190222,10.413002,5.039774,5.373227,24.567119,42.39,0.603,1.22,0.128026,88.92,6.8,78.54,5.68,2230.5,743.38,-11.33,11.3,8.565254,0.496,84.5,62.0,
20190228,10.495466,5.055904,5.439562,25.500047,41.16,0.618,0.76,0.139694,102.6,7.2,90.84,6.72,2195.44,731.25,-12.72,12.2,13.734746,0.809,84.6,65.8,
20190308,10.37293,4.977421,5.395509,24.50485,42.33,0.624,1.29,0.15554,92.46,5.5,103.11,6.5,2137.44,735.97,-15.03,12.5,8.070713,0.485,83.8,57.9,
20190315,10.428192,4.982638,5.445554,24.031004,43.39,0.616,0.82,0.114115,55.58,5.1,62.26,4.92,2176.11,748.36,-13.49,12.0,12.728333,0.752,84.1,62.0,
20190322,10.493977,4.92733,5.566647,25.296123,41.48,0.617,0.9,0.135594,58.07,4.0,59.44,4.76,2186.95,743.97,-13.06,10.1,11.625917,0.684,84.4,57.8,
20190329,10.394712,4.862281,5.532431,24.960471,41.64,0.624,1.11,0.153099,78.58,4.7,79.33,5.5,2140.67,729.31,-14.9,10.9,9.329999,0.56,83.2,59.5,
20190405,10.250846,4.71472,5.536126,24.675043,41.54,0.596,1.21,0.116179,73.07,6.7,72.16,5.44,2209.61,751.71,-12.16,11.3,8.489195,0.494,82.0,53.7,
20190412,10.44124,4.72905,5.71219,25.768969,40.52,0.6,1.0,0.12374,60.21,4.5,69.83,5.66,2233.45,767.85,-11.21,10.5,10.441052,0.6,83.8,62.6,
20190419,10.613281,4.785984,5.827297,26.321294,40.32,0.614,1.21,0.141256,79.96,5.3,66.25,4.84,2216.15,762.57,-11.9,12.0,8.770977,0.507,84.7,59.8,
20190426,10.780516,4.894437,5.88608,26.213253,41.13,0.634,1.18,0.154634,73.25,4.2,76.61,4.94,2179.31,741.0,-13.36,9.8,9.13506,0.538,85.4,60.5,
20190503,10.64747,4.83129,5.816179,26.467228,40.23,0.62,1.18,0.119806,66.04,5.1,68.38,4.48,2196.32,761.82,-12.68,10.3,9.051361,0.527,84.3,54.0,
20190510,10.63262,4.859404,5.773216,26.768238,39.72,0.646,1.0,0.161413,79.48,5.2,74.75,5.64,2108.04,722.62,-16.19,15.0,10.60869,0.645,84.0,64.2,
20190517,10.350206,4.79895,5.551256,25.160798,41.14,0.644,1.04,0.134334,70.88,4.8,91.9,5.16,2055.8,714.13,-17.07,15.4,9.966675,0.62,80.5,62.2,
20190524,10.337829,4.812788,5.525042,24.752157,41.77,0.649,1.15,0.11665,73.98,5.6,74.64,5.46,2045.31,690.03,-17.49,15.0,8.96842,0.563,80.2,61.9,
20190531,10.252568,4.830467,5.422101,24.255776,42.27,0.643,1.2,0.130051,76.31,4.7,70.65,5.36,2041.74,696.47,-17.64,14.0,8.537823,0.535,79.3,59.2,
20190607,10.163454,4.780521,5.382934,23.427386,43.38,0.626,1.22,0.110717,63.67,5.5,65.45,5.1,2072.33,716.53,-16.4,10.6,8.363648,0.515,78.1,54.1,
20190614,10.373026,4.809582,5.563445,24.140104,42.97,0.632,1.11,0.118286,56.54,5.2,61.93,5.58,2095.41,722.25,-15.19,9.7,9.344298,0.569,80.7,59.8,
20190621,10.446261,4.805613,5.640647,24.369032,42.87,0.628,1.09,0.141514,61.49,4.3,72.16,5.46,2125.62,722.64,-13.9,10.3,9.607148,0.578,82.0,58.4,
20190628,10.470084,4.797569,5.672515,24.710304,42.37,0.632,1.23,0.156628,83.72,5.1,74.25,5.5,2130.62,690.53,-9.87,8.4,8.523479,0.515,82.2,53.1,
20190705,10.218816,4.716213,5.502603,24.409813,41.86,0.622,1.27,0.150413,70.89,4.9,81.99,5.42,2110.59,694.17,-10.39,9.2,8.073825,0.491,77.3,50.3,
20190712,9.895327,4.581738,5.313589,24.235694,40.83,0.609,1.25,0.15001,80.95,4.8,89.14,5.82,2086.66,681.17,-11.41,12.0,7.911196,0.487,73.6,53.3,
20190719,10.01361,4.595892,5.417717,24.447935,40.96,0.615,1.23,0.135478,92.08,6.6,76.22,5.7,2094.36,674.06,-11.08,12.6,8.148407,0.5,74.5,59.4,
20190726,9.929168,4.534931,5.394237,24.858491,39.94,0.62,1.09,0.152602,113.56,8.9,69.61,5.4,2066.26,644.59,-12.28,12.8,9.108253,0.569,73.3,57.2,
20190802,9.242534,4.257176,4.985358,24.15585,38.26,0.598,1.02,0.135763,79.93,5.6,89.15,5.78,1998.13,615.7,-15.17,13.8,9.042161,0.585,66.6,56.2,
20190809,8.012969,3.775022,4.237947,25.843819,31.01,0.535,0.87,0.235499,163.3,6.7,125.77,7.72,1937.75,590.04,-17.73,14.9,9.208599,0.615,57.4,52.3,
20190816,8.244789,3.886762,4.358027,24.991347,32.99,0.553,1.03,0.151197,66.66,4.5,113.91,5.36,1927.17,591.57,-18.18,15.2,8.0418,0.539,58.3,52.8,
20190823,8.382159,3.937111,4.445048,23.733112,35.32,0.554,1.15,0.134369,89.69,6.4,79.0,5.34,1948.3,608.98,-17.28,15.1,7.304659,0.483,59.7,54.4,
20190830,8.386204,3.917172,4.469032,23.230387,36.1,0.549,1.04,0.138469,67.7,4.5,78.57,5.5,1967.79,610.55,-16.46,16.9,8.076927,0.529,59.5,53.7,
20190906,8.517052,3.921634,4.595418,23.760027,35.85,0.545,1.05,0.132727,67.37,4.9,64.84,4.7,2009.13,631.15,-14.7,12.8,8.148902,0.522,63.0,52.3,
20190911,8.647851,3.925793,4.722058,24.055009,35.95,0.544,0.89,0.168101,84.04,5.4,70.93,5.04,2049.2,630.37,-13.0,12.2,9.718459,0.612,64.6,57.4,
20190920,8.8445,3.976314,4.868185,24.216433,36.52,0.544,0.91,0.154789,73.08,4.5,76.54,4.84,2091.52,649.07,-11.2,11.5,9.742019,0.599,65.4,56.9,
20190927,8.897889,4.010688,4.887202,25.402666,35.03,0.559,1.29,0.192116,115.77,8.0,91.68,6.08,2049.93,626.93,-12.97,11.3,6.891889,0.433,65.3,48.1,
20191004,8.76198,3.963476,4.798503,27.696862,31.64,0.558,1.1,0.148182,103.73,6.6,133.12,7.86,2020.69,621.84,-14.21,12.8,7.996523,0.509,64.4,48.4,
20191011,8.696836,3.940348,4.756488,25.00869,34.78,0.547,1.03,0.210467,99.71,5.0,103.51,6.0,2044.61,632.95,-11.47,13.2,8.472497,0.533,63.8,50.9,
20191018,8.856031,3.997255,4.858777,24.122902,36.71,0.551,0.87,0.161605,94.76,5.7,98.32,5.34,2060.69,646.69,-8.36,13.7,10.189903,0.634,65.0,61.3,
20191025,9.020048,4.052862,4.967186,25.099125,35.94,0.554,0.79,0.191223,95.14,4.2,92.9,5.18,2087.89,652.37,-7.15,13.2,11.43652,0.703,65.8,61.2,
20191101,9.088107,4.037535,5.050573,25.393135,35.79,0.553,0.97,0.188141,88.0,5.0,89.24,4.76,2100.2,662.34,-6.6,10.2,9.333962,0.568,66.2,50.2,
20191108,9.262262,4.07208,5.190182,25.54692,36.26,0.555,0.89,0.195174,84.07,4.6,95.47,5.06,2137.23,664.6,-4.95,9.4,10.444809,0.626,66.6,56.0,
20191115,9.50152,4.195864,5.305656,24.814453,38.29,0.563,0.88,0.185555,98.55,5.4,108.81,5.84,2162.18,668.51,-3.84,10.0,10.818862,0.641,69.3,59.7,
20191122,9.516341,4.181524,5.334817,26.45772,35.97,0.581,1.0,0.205586,126.17,6.7,112.86,5.98,2101.96,633.92,-6.52,12.0,9.47244,0.579,69.3,56.2,
20191129,9.415811,4.153904,5.261907,24.671138,38.17,0.578,1.0,0.173078,96.81,5.8,102.35,5.44,2087.96,632.99,-7.15,13.2,9.420105,0.578,67.3,54.3,
20191206,9.342633,4.17789,5.164744,23.798842,39.26,0.575,1.12,0.182732,125.95,7.2,123.2,6.74,2081.85,628.1,-7.42,12.8,8.313446,0.512,65.6,54.4,
20191213,9.239557,4.135569,5.103988,24.948227,37.03,0.547,0.88,0.158639,75.88,4.6,88.09,5.16,2170.25,643.45,-3.49,13.7,10.543727,0.624,64.8,53.3,
20191220,9.297119,4.103733,5.193386,26.019461,35.73,0.542,1.01,0.173757,104.14,6.3,87.66,5.48,2204.18,649.73,-1.98,12.1,9.218949,0.537,65.3,50.8,
20191227,9.233752,4.040789,5.192963,28.713673,32.16,0.537,0.95,0.186124,102.31,5.8,96.06,5.56,2204.21,661.24,-1.98,11.8,9.7423,0.567,64.3,49.7,
20200103,9.231595,4.080601,5.150994,30.666501,30.1,0.542,0.82,0.156313,103.6,6.2,83.43,4.8,2176.46,669.93,-3.21,11.2,11.303748,0.663,64.2,47.7,
20200110,9.49345,4.201428,5.292021,29.171442,32.54,0.55,0.83,0.220126,103.83,5.0,104.96,5.5,2206.39,673.03,-1.88,13.3,11.37296,0.659,68.7,58.8,
20200117,9.773968,4.317402,5.456566,27.545874,35.48,0.554,0.89,0.193914,96.78,5.1,106.17,5.42,2250.57,688.41,0.0,12.2,10.988697,0.623,71.8,59.8,
20200123,9.999563,4.398996,5.600568,27.032949,36.99,0.568,0.85,0.198136,94.99,4.8,97.77,5.02,2246.13,685.57,-0.93,13.5,11.799321,0.67,74.1,61.7,
20200131,10.080631,4.478932,5.6017,28.718926,35.1,0.607,0.74,0.221346,140.76,5.6,115.64,5.86,2119.01,642.48,-6.54,19.0,13.685583,0.825,75.1,67.4,
20200207,9.941547,4.476895,5.464652,28.655825,34.69,0.573,0.71,0.185625,85.89,4.6,112.77,5.12,2211.95,672.63,-2.44,21.7,14.045865,0.81,72.9,58.7,
20200214,10.294979,4.568265,5.726714,28.321208,36.35,0.585,0.75,0.186516,104.73,5.9,108.64,5.8,2243.59,688.91,-1.04,21.0,13.731199,0.78,78.4,67.8,
20200220,10.514123,4.646824,5.867299,28.617966,36.74,0.609,0.64,0.21567,111.97,5.6,107.69,5.54,2195.5,681.66,-3.16,21.1,16.476797,0.955,83.3,69.5,
20200228,10.372604,4.638838,5.733766,31.211202,33.23,0.665,0.58,0.20506,106.42,4.4,135.28,5.74,1987.01,610.73,-12.36,28.4,17.948385,1.151,79.4,62.9,
20200306,10.02466,4.520719,5.503941,31.05163,32.28,0.623,0.69,0.187508,131.31,6.2,123.5,5.7,2040.22,642.72,-10.01,27.9,14.472408,0.9,73.3,60.0,
20200313,9.862825,4.515814,5.347011,36.190053,27.25,0.712,0.46,0.28639,218.88,8.5,141.65,6.26,1771.44,524.0,-21.87,34.1,21.52895,1.554,69.7,59.6,
20200320,7.524496,3.611615,3.912881,39.121906,19.23,0.614,0.44,0.288341,249.71,7.8,239.32,7.56,1566.15,467.75,-30.92,54.6,17.136944,1.398,35.6,53.4,
20200327,6.440447,3.075317,3.36513,43.977218,14.64,0.478,0.23,0.265746,106.17,4.8,161.74,5.7,1717.73,522.83,-24.24,69.2,27.697184,2.054,3.9,43.9,
20200403,7.032108,3.498367,3.533741,43.879007,16.03,0.513,0.36,0.287699,151.67,6.2,131.31,5.26,1725.44,573.01,-23.9,70.2,19.607204,1.431,21.4,52.8,
20200410,7.705349,3.733604,3.971745,44.567553,17.29,0.522,0.35,0.226193,114.59,5.1,117.36,4.98,1860.7,611.26,-17.93,68.4,22.163596,1.502,42.4,55.1,
20200417,8.107056,3.972464,4.134592,44.400261,18.26,0.533,0.35,0.211057,131.67,4.9,127.57,5.48,1914.53,634.79,-15.56,53.3,23.243004,1.528,46.1,57.2,
20200424,8.798606,4.332268,4.466338,43.836745,20.07,0.585,0.48,0.249613,160.38,5.9,156.02,6.66,1889.01,632.96,-16.68,29.7,18.495282,1.23,56.5,61.0,
20200429,9.043411,4.404068,4.639343,42.835008,21.11,0.585,0.49,0.216997,147.26,5.4,157.6,6.08,1947.56,645.18,-14.1,29.0,18.492336,1.196,58.9,61.0,
20200508,9.401611,4.563522,4.838089,42.606912,22.07,0.603,0.54,0.245828,162.11,6.3,156.04,6.52,1945.82,682.3,-14.18,23.3,17.563588,1.127,63.0,62.2,
20200515,9.953379,4.778023,5.175356,42.323017,23.52,0.642,0.45,0.264367,158.24,5.6,152.27,6.0,1927.28,691.93,-14.99,21.1,22.117325,1.428,71.3,64.2,
20200522,10.306919,4.876718,5.430201,43.772613,23.55,0.65,0.51,0.231665,136.31,4.9,168.66,5.74,1970.13,708.58,-13.1,19.1,20.301019,1.281,78.0,64.7,
20200529,10.927629,5.098097,5.829532,43.969233,24.85,0.672,0.48,0.273634,147.14,4.7,134.02,5.22,2029.6,713.68,-10.48,18.3,22.587605,1.389,86.4,64.6,
20200605,11.316308,5.204555,6.111754,44.68699,25.32,0.649,0.53,0.254365,151.29,6.2,161.88,6.0,2181.87,749.31,-3.77,17.1,21.435074,1.23,91.4,66.3,
20200612,11.862769,5.488142,6.374628,47.900337,24.77,0.694,0.44,0.282251,182.82,6.1,150.94,5.98,2132.3,746.06,-5.95,18.8,26.66138,1.559,96.1,67.8,
20200619,11.966742,5.728395,6.238347,46.228578,25.89,0.698,0.49,0.290011,138.61,4.4,197.18,6.22,2141.32,742.03,-5.55,31.3,24.666074,1.438,96.3,69.2,
20200626,12.54518,6.022139,6.523041,50.649471,24.77,0.732,0.58,0.301494,187.78,4.4,168.47,5.82,2134.65,750.58,-5.85,32.0,21.609074,1.261,99.4,68.8,
20200703,12.637552,6.075167,6.562385,45.723148,27.64,0.728,0.67,0.284198,148.22,5.4,181.14,6.3,2152.41,752.18,-5.07,31.1,18.797137,1.083,99.6,65.3,
20200710,13.092258,6.244345,6.847913,46.033699,28.44,0.751,0.53,0.271359,138.56,4.9,138.82,5.18,2150.25,772.81,-5.16,31.5,24.905447,1.43,100.0,67.3,
20200717,13.535803,6.454866,7.080937,45.714868,29.61,0.76,0.72,0.280048,147.01,5.8,138.51,5.4,2201.19,783.22,-2.91,18.1,18.774098,1.054,100.0,66.3,
20200724,14.049616,6.742179,7.307437,47.106294,29.83,0.787,0.47,0.307106,145.81,5.1,137.05,4.96,2200.44,794.8,-2.95,15.7,29.629586,1.66,100.0,65.2,
20200731,14.325916,6.771467,7.554449,47.78631,29.98,0.783,0.55,0.268599,141.19,5.0,159.47,5.02,2249.37,815.3,-0.79,14.4,26.061238,1.424,100.0,64.5,
20200807,15.053761,7.160223,7.893537,49.219608,30.58,0.785,0.47,0.284211,155.97,4.8,140.77,5.1,2351.67,857.63,0.0,13.3,32.160731,1.676,100.0,64.2,
20200814,15.900133,7.674329,8.225803,50.792194,31.3,0.814,0.52,0.368086,238.67,7.9,182.78,6.18,2407.49,835.03,-1.23,13.8,30.438236,1.559,100.0,67.5,
20200821,15.766837,7.71058,8.056257,52.337259,30.13,0.844,0.56,0.325052,250.59,5.8,236.47,6.56,2304.59,796.01,-5.45,22.3,28.190557,1.508,99.6,66.0,
20200828,16.129883,7.88656,8.243323,54.756126,29.46,0.841,0.5,0.27672,128.24,5.3,158.99,5.12,2353.8,841.3,-3.44,22.6,32.340861,1.685,100.0,67.1,
20200904,16.807937,8.339386,8.46855,63.258152,26.57,0.867,0.49,0.26708,167.24,5.5,163.42,5.5,2368.25,866.04,-2.84,23.2,34.361072,1.773,100.0,68.1,
20200911,17.337903,8.698199,8.639704,56.400312,30.74,0.878,0.66,0.370233,219.83,5.7,202.99,6.56,2396.69,888.44,-1.68,22.4,26.469324,1.341,100.0,69.9,
20200918,17.819113,8.86481,8.954303,54.875043,32.47,0.898,0.67,0.25819,172.61,6.4,157.64,5.18,2412.4,888.88,-1.28,15.4,26.639743,1.342,99.9,66.6,
20200925,17.0625,8.495,8.567499,55.656809,30.66,0.915,0.73,0.333617,285.65,6.6,250.47,7.78,2278.79,808.28,-6.74,18.5,23.491631,1.259,99.0,63.2,
20200929,16.350517,8.130867,8.219651,53.880132,30.35,0.855,0.78,0.296077,200.24,5.6,256.06,7.46,2327.89,848.15,-4.73,18.6,20.917918,1.093,98.5,62.6,
20201008,16.695026,8.252884,8.442142,54.215963,30.79,0.849,0.68,0.27895,130.92,5.1,148.47,5.44,2391.96,871.62,-2.11,18.2,24.668732,1.254,98.7,62.1,
20201016,17.377687,8.534413,8.843274,54.009503,32.18,0.901,0.8,0.313316,218.11,7.1,178.41,6.34,2341.53,833.84,-4.18,17.3,21.817308,1.132,99.4,68.9,
20201023,16.893825,8.290387,8.603437,55.143208,30.64,0.874,0.88,0.270469,188.06,6.1,209.45,6.28,2360.81,807.98,-3.39,16.8,19.091005,0.988,98.2,61.2,
20201030,16.429418,8.196845,8.232573,55.039833,29.85,0.882,0.81,0.225941,137.9,5.0,181.88,6.44,2267.15,792.65,-7.22,15.4,20.332134,1.092,97.3,60.2,
20201106,16.679975,8.34216,8.337815,51.899035,32.14,0.841,0.65,0.214014,107.0,6.1,128.69,5.94,2416.5,836.78,-1.11,18.0,25.614422,1.292,97.7,67.3,
20201113,17.173259,8.520563,8.652696,56.678158,30.3,0.842,0.6,0.323205,256.05,9.1,170.59,7.18,2493.87,839.14,0.0,18.3,28.777065,1.411,98.7,68.3,
20201120,17.382266,8.742485,8.639782,62.994794,27.59,0.83,0.67,0.295226,217.28,7.1,205.57,6.82,2553.5,870.18,0.0,18.8,25.753066,1.23,99.4,67.8,
20201127,17.868832,8.996285,8.872548,62.956712,28.38,0.828,0.72,0.404357,229.3,5.7,170.36,5.72,2633.45,885.56,0.0,17.8,24.899092,1.154,99.9,65.6,
20201204,18.509988,9.3847,9.125288,60.805218,30.44,0.827,0.52,0.264759,146.19,5.6,164.79,5.3,2731.45,913.76,0.0,14.5,35.898361,1.603,100.0,64.1,
20201211,18.848687,9.500987,9.3477,61.362112,30.72,0.829,0.61,0.313756,185.35,4.9,180.5,5.9,2770.06,928.44,0.0,16.8,31.104811,1.367,100.0,66.7,
20201218,19.423798,9.821231,9.602567,60.886405,31.9,0.85,0.58,0.266502,142.05,4.7,162.22,5.46,2772.18,947.24,0.0,16.3,33.699021,1.475,100.0,66.5,
20201223,19.403857,9.778989,9.624869,63.326662,30.64,0.855,0.52,0.34686,223.36,7.8,169.05,6.0,2759.82,923.17,-0.68,16.7,37.570603,1.655,99.8,63.4,
20201230,19.229664,9.616509,9.613155,65.623355,29.3,0.813,0.56,0.492117,59.26,1.6,195.22,5.78,2873.47,968.42,0.0,16.5,34.558246,1.461,99.4,61.8,
20210108,20.322133,10.275702,10.04643,67.547418,30.09,0.793,0.33,0.445648,233.51,6.1,188.53,5.14,3152.18,987.79,0.0,22.2,61.271886,2.39,100.0,66.3,
20210115,21.296255,11.033406,10.26285,68.163871,31.24,0.848,0.56,0.431396,231.42,4.1,269.14,5.66,3085.9,964.44,-2.1,22.6,37.885205,1.508,100.0,68.9,
20210122,21.445981,11.271326,10.174655,68.308228,31.4,0.838,0.55,0.333844,152.67,4.4,233.19,5.5,3140.63,979.98,-0.64,26.2,39.33623,1.537,100.0,64.5,
20210129,21.013879,10.995791,10.018088,68.017176,30.89,0.867,0.54,0.389939,285.03,7.2,206.79,6.0,2976.21,928.73,-7.25,33.4,39.268133,1.619,99.2,65.8,
20210205,20.985698,11.137555,9.848142,65.994281,31.8,0.825,0.68,0.286259,152.56,5.8,208.13,5.6,3120.63,967.42,-2.75,32.8,30.665762,1.206,99.1,63.9,
20210210,21.635413,11.612796,10.022617,63.826217,33.9,0.856,0.74,0.350979,264.45,8.9,180.54,6.14,3100.58,964.31,-3.38,29.8,29.202988,1.155,100.0,70.2,
20210219,22.223258,12.017421,10.205837,65.013587,34.18,0.877,0.65,0.445718,285.33,6.6,199.54,5.38,3107.62,965.11,-3.16,27.2,34.257295,1.352,100.0,69.0,
20210226,21.179639,11.438232,9.741407,63.8585,33.17,0.864,0.6,0.456502,293.37,7.2,285.4,6.7,3012.95,913.94,-6.11,30.4,35.253009,1.438,98.4,65.6,
20210305,21.322788,11.621989,9.700799,62.440696,34.15,0.865,0.76,0.275505,218.76,6.5,238.01,6.4,3026.26,923.48,-5.69,23.8,28.219573,1.145,98.6,64.3,
20210312,21.229942,11.683996,9.545945,64.101351,33.12,0.854,0.87,0.36108,164.81,4.1,251.52,7.54,3054.39,925.49,-4.82,24.4,24.484291,0.985,97.8,66.0,
20210319,21.65861,11.958213,9.700397,63.476696,34.12,0.866,0.83,0.221784,134.36,6.0,137.07,4.76,3039.53,952.11,-5.28,23.7,25.971581,1.039,99.3,64.6,
20210326,22.160828,12.295133,9.865695,63.500276,34.9,0.884,0.86,0.315587,207.81,6.2,200.22,7.68,3041.01,956.7,-5.23,21.6,25.696849,1.025,99.8,70.7,
20210402,22.259753,12.333632,9.926121,65.395782,34.04,0.867,0.86,0.27711,153.45,5.2,164.25,5.52,3112.8,970.09,-3.0,13.5,25.917862,1.01,100.0,59.7,
20210409,22.156032,12.186582,9.96945,64.716571,34.24,0.856,0.85,0.300365,211.46,6.9,177.08,6.22,3131.88,989.39,-2.4,10.3,26.199081,1.012,99.0,58.8,
20210416,22.455611,12.308495,10.147117,67.001444,33.52,0.847,0.79,0.281692,219.72,7.2,185.99,6.1,3198.62,1021.62,-0.32,8.7,28.352787,1.069,100.0,61.0,
20210423,23.376887,12.8395,10.537387,67.687651,34.54,0.884,0.8,0.317994,184.84,7.0,170.09,6.06,3186.1,1026.82,-1.07,9.2,29.325876,1.109,100.0,62.0,
20210430,23.374796,12.877528,10.497268,58.416679,40.01,0.898,0.81,0.39275,255.43,7.8,222.13,7.28,3147.86,983.45,-2.26,10.0,28.737262,1.104,99.6,62.8,
20210507,22.6114,12.434073,10.177326,67.9612,33.27,0.858,0.96,0.297571,190.02,5.0,249.57,6.86,3197.2,978.3,-0.73,11.2,23.535822,0.893,99.0,58.2,
20210514,23.362263,13.010439,10.351825,66.614908,35.07,0.896,0.96,0.47679,360.2,9.7,231.32,7.88,3153.32,966.72,-2.95,14.9,24.305397,0.932,99.4,68.5,
20210521,23.152896,12.909392,10.243503,64.777065,35.74,0.886,0.95,0.277029,291.6,8.7,304.95,7.76,3156.42,965.63,-2.86,14.6,24.294379,0.93,99.0,62.7,
20210528,23.119818,12.889597,10.230221,64.365811,35.92,0.877,1.04,0.256345,152.62,5.8,239.19,8.24,3188.73,977.46,-1.86,14.7,22.325248,0.847,98.8,64.3,
20210604,23.4519,13.050848,10.401052,64.169063,36.55,0.876,0.9,0.267162,134.02,5.5,164.54,6.72,3240.08,987.58,-0.28,13.8,25.932333,0.968,99.9,66.7,
20210611,23.563962,13.089462,10.474501,66.615764,35.37,0.877,0.86,0.311587,202.89,7.6,165.99,6.34,3249.32,991.13,-0.09,12.2,27.258831,1.015,99.8,64.7,
20210618,23.601994,13.08185,10.520144,67.025724,35.21,0.871,0.81,0.261577,184.92,7.0,168.75,6.14,3267.93,1015.88,-0.33,7.9,29.12304,1.075,99.8,56.2,
20210624,23.733047,13.16745,10.565596,66.624409,35.62,0.871,0.69,0.312502,189.76,6.1,204.61,7.64,3286.1,1012.62,0.0,8.1,34.229195,1.257,99.9,59.3,
20210702,24.302284,13.450893,10.851391,66.961614,36.29,0.89,0.88,0.264505,187.47,6.4,221.27,6.92,3281.78,1038.18,-0.61,8.3,27.753322,1.016,100.0,63.2,
20210708,24.597762,13.605252,10.99251,69.441988,35.42,0.908,0.77,0.308422,185.96,6.5,170.47,6.08,3252.68,1034.48,-1.59,8.1,31.947139,1.179,100.0,61.0,
20210716,24.670163,13.618679,11.051484,68.902473,35.8,0.899,0.92,0.392395,199.03,5.3,203.54,5.82,3276.91,1051.98,-0.86,8.3,26.743415,0.975,100.0,56.7,
20210723,24.648295,13.571776,11.076519,67.797427,36.36,0.903,1.0,0.357168,198.2,5.9,200.47,5.66,3254.42,1055.5,-1.54,9.0,24.699338,0.905,99.7,56.7,
